DATE_ID,ORDER_ID,ORDER_DATE,MONTH_NUM,MONTH_NAME,QUARTER,YEAR_
7843,1447371497,10/5/18,10,Oct,4,2018
7844,1447146031,11/2/18,11,Nov,4,2018
7845,1447371336,2/14/18,2,Feb,1,2018
7846,1447230847,9/8/18,9,Sep,3,2018
7847,1447146029,3/30/18,3,Mar,1,2018
7848,1447306375,12/28/18,12,Dec,4,2018
7849,1447223639,1/11/18,1,Jan,1,2018
7850,1447223603,9/4/18,9,Sep,3,2018
7851,1447337490,12/24/18,12,Dec,4,2018
7852,1447306374,11/7/18,11,Nov,4,2018
7853,1447230875,5/12/18,5,May,2,2018
7854,1447306370,8/14/18,8,Aug,3,2018
7855,1447371335,12/3/18,12,Dec,4,2018
7856,1447359647,3/8/18,3,Mar,1,2018
7857,1447353004,3/31/18,3,Mar,1,2018
7858,1447146028,10/15/18,10,Oct,4,2018
7859,1447226244,1/24/18,1,Jan,1,2018
7860,1447145988,5/23/18,5,May,2,2018
7861,1447230846,9/5/18,9,Sep,3,2018
7862,1447223642,5/4/18,5,May,2,2018
7863,1447230874,11/4/18,11,Nov,4,2018
7864,1447223637,9/10/18,9,Sep,3,2018
7865,1447306373,11/21/18,11,Nov,4,2018
7866,1447371334,2/26/18,2,Feb,1,2018
7867,1447293045,12/28/18,12,Dec,4,2018
7868,1447223638,3/25/18,3,Mar,1,2018
7869,1447357621,4/26/18,4,Apr,2,2018
7870,1447340897,7/20/18,7,Jul,3,2018
7871,1447230845,12/12/18,12,Dec,4,2018
7872,1447230877,5/17/18,5,May,2,2018
7873,1447223641,5/13/18,5,May,2,2018
7874,1447371436,11/6/18,11,Nov,4,2018
7875,1447230930,11/20/18,11,Nov,4,2018
7876,1447306372,4/14/18,4,Apr,2,2018
7877,1447306417,4/15/18,4,Apr,2,2018
7878,1447371317,11/19/18,11,Nov,4,2018
7879,1447146030,10/1/18,10,Oct,4,2018
7880,1447230849,6/7/18,6,Jun,2,2018
7881,1447230848,11/26/18,11,Nov,4,2018
7882,1447371316,2/1/18,2,Feb,1,2018
7883,1447371337,3/15/18,3,Mar,1,2018
7884,1447371333,3/7/18,3,Mar,1,2018
7885,1447223640,2/19/18,2,Feb,1,2018
7886,1447306526,3/29/18,3,Mar,1,2018
7887,1447230844,7/21/18,7,Jul,3,2018
7888,1447230876,10/27/18,10,Oct,4,2018
7889,1447230878,1/1/18,1,Jan,1,2018
7890,1447362905,5/9/18,5,May,2,2018
7891,1447371281,12/29/18,12,Dec,4,2018
7892,1447245107,4/2/18,4,Apr,2,2018
7893,1447405869,7/8/18,7,Jul,3,2018
7894,1447320491,2/1/18,2,Feb,1,2018
7895,1447168805,10/16/18,10,Oct,4,2018
7896,1447405853,3/15/18,3,Mar,1,2018
7897,1447161377,6/29/18,6,Jun,2,2018
7898,1447405810,12/12/18,12,Dec,4,2018
7899,1447189244,12/31/18,12,Dec,4,2018
7900,1447293040,7/1/18,7,Jul,3,2018
7901,1447371271,9/29/18,9,Sep,3,2018
7902,1447306330,6/4/18,6,Jun,2,2018
7903,1447320490,7/29/18,7,Jul,3,2018
7904,1447161376,2/7/18,2,Feb,1,2018
7905,1447371270,5/3/18,5,May,2,2018
7906,1447405798,6/21/18,6,Jun,2,2018
7907,1447306329,7/20/18,7,Jul,3,2018
7908,1447405824,9/23/18,9,Sep,3,2018
7909,1447189243,8/1/18,8,Aug,3,2018
7910,1447361654,1/8/18,1,Jan,1,2018
7911,1447146026,8/25/18,8,Aug,3,2018
7912,1447182252,12/3/18,12,Dec,4,2018
7913,1447405823,9/15/18,9,Sep,3,2018
7914,1447405787,7/9/18,7,Jul,3,2018
7915,1447196515,2/3/18,2,Feb,1,2018
7916,1447320489,3/7/18,3,Mar,1,2018
7917,1447306327,9/9/18,9,Sep,3,2018
7918,1447189242,4/30/18,4,Apr,2,2018
7919,1447161385,6/15/18,6,Jun,2,2018
7920,1447293039,10/21/18,10,Oct,4,2018
7921,1447306326,11/7/18,11,Nov,4,2018
7922,1447161435,5/4/18,5,May,2,2018
7923,1447320473,2/16/18,2,Feb,1,2018
7924,1447362906,3/5/18,3,Mar,1,2018
7925,1447405788,7/10/18,7,Jul,3,2018
7926,1447245123,10/21/18,10,Oct,4,2018
7927,1447306328,10/20/18,10,Oct,4,2018
7928,1447405786,6/11/18,6,Jun,2,2018
7929,1447182251,12/14/18,12,Dec,4,2018
7930,1447371282,3/7/18,3,Mar,1,2018
7931,1447320492,7/20/18,7,Jul,3,2018
7932,1447405854,6/14/18,6,Jun,2,2018
7933,1447201878,3/18/18,3,Mar,1,2018
7934,1447155200,2/22/18,2,Feb,1,2018
7935,1447189383,12/17/18,12,Dec,4,2018
7936,1447168923,2/14/18,2,Feb,1,2018
7937,1447189816,10/15/18,10,Oct,4,2018
7938,1447189822,9/17/18,9,Sep,3,2018
7939,1447189382,2/27/18,2,Feb,1,2018
7940,1447157444,5/3/18,5,May,2,2018
7941,1447189492,9/13/18,9,Sep,3,2018
7942,1447189807,1/12/18,1,Jan,1,2018
7943,1447226280,9/18/18,9,Sep,3,2018
7944,1447201877,5/16/18,5,May,2,2018
7945,1447173799,3/9/18,3,Mar,1,2018
7946,1447189381,12/31/18,12,Dec,4,2018
7947,1447228659,2/10/18,2,Feb,1,2018
7948,1447145093,12/8/18,12,Dec,4,2018
7949,1447405821,8/6/18,8,Aug,3,2018
7950,1447405867,9/20/18,9,Sep,3,2018
7951,1447145127,9/27/18,9,Sep,3,2018
7952,1447226265,6/7/18,6,Jun,2,2018
7953,1447145185,2/3/18,2,Feb,1,2018
7954,1447145092,1/26/18,1,Jan,1,2018
7955,1447228655,9/9/18,9,Sep,3,2018
7956,1447228654,7/27/18,7,Jul,3,2018
7957,1447145126,7/30/18,7,Jul,3,2018
7958,1447228657,8/2/18,8,Aug,3,2018
7959,1447405919,10/20/18,10,Oct,4,2018
7960,1447226253,10/14/18,10,Oct,4,2018
7961,1447306657,8/14/18,8,Aug,3,2018
7962,1447147491,11/5/18,11,Nov,4,2018
7963,1447173481,9/21/18,9,Sep,3,2018
7964,1447245205,5/21/18,5,May,2,2018
7965,1447310637,10/22/18,10,Oct,4,2018
7966,1447145250,10/3/18,10,Oct,4,2018
7967,1447145312,7/2/18,7,Jul,3,2018
7968,1447405976,5/31/18,5,May,2,2018
7969,1447317266,2/27/18,2,Feb,1,2018
7970,1447360907,6/22/18,6,Jun,2,2018
7971,1447158700,3/25/18,3,Mar,1,2018
7972,1447339100,5/31/18,5,May,2,2018
7973,1447200811,1/21/18,1,Jan,1,2018
7974,1447296435,1/18/18,1,Jan,1,2018
7975,1447339099,5/12/18,5,May,2,2018
7976,1447269677,6/30/18,6,Jun,2,2018
7977,1447317264,10/20/18,10,Oct,4,2018
7978,1447144477,3/19/18,3,Mar,1,2018
7979,1447200809,12/31/18,12,Dec,4,2018
7980,1447179959,6/26/18,6,Jun,2,2018
7981,1447269678,12/5/18,12,Dec,4,2018
7982,1447179956,2/17/18,2,Feb,1,2018
7983,1447383141,8/17/18,8,Aug,3,2018
7984,1447317268,11/19/18,11,Nov,4,2018
7985,1447360909,1/18/18,1,Jan,1,2018
7986,1447219819,12/5/18,12,Dec,4,2018
7987,1447179940,8/8/18,8,Aug,3,2018
7988,1447383122,9/9/18,9,Sep,3,2018
7989,1447158690,1/18/18,1,Jan,1,2018
7990,1447269649,4/20/18,4,Apr,2,2018
7991,1447200804,9/29/18,9,Sep,3,2018
7992,1447200814,2/12/18,2,Feb,1,2018
7993,1447383145,12/13/18,12,Dec,4,2018
7994,1447144472,7/31/18,7,Jul,3,2018
7995,1447179953,1/21/18,1,Jan,1,2018
7996,1447158705,12/23/18,12,Dec,4,2018
7997,1447158704,12/30/18,12,Dec,4,2018
7998,1447200813,12/13/18,12,Dec,4,2018
7999,1447158702,6/25/18,6,Jun,2,2018
8000,1447158703,11/17/18,11,Nov,4,2018
8001,1447360910,5/7/18,5,May,2,2018
8002,1447250565,5/21/18,5,May,2,2018
8003,1447298558,6/16/18,6,Jun,2,2018
8004,1447296415,3/31/18,3,Mar,1,2018
8005,1447338432,4/19/18,4,Apr,2,2018
8006,1447156473,10/27/18,10,Oct,4,2018
8007,1447280520,6/23/18,6,Jun,2,2018
8008,1447413834,3/30/18,3,Mar,1,2018
8009,1447392980,8/2/18,8,Aug,3,2018
8010,1447407042,11/17/18,11,Nov,4,2018
8011,1447231158,2/1/18,2,Feb,1,2018
8012,1447269661,4/16/18,4,Apr,2,2018
8013,1447269561,3/12/18,3,Mar,1,2018
8014,1447386304,10/5/18,10,Oct,4,2018
8015,1447407043,10/22/18,10,Oct,4,2018
8016,1447219958,9/28/18,9,Sep,3,2018
8017,1447350297,10/28/18,10,Oct,4,2018
8018,1447409256,2/8/18,2,Feb,1,2018
8019,1447306639,1/30/18,1,Jan,1,2018
8020,1447242881,10/7/18,10,Oct,4,2018
8021,1447406316,2/16/18,2,Feb,1,2018
8022,1447296249,8/16/18,8,Aug,3,2018
8023,1447360509,10/30/18,10,Oct,4,2018
8024,1447280521,1/25/18,1,Jan,1,2018
8025,1447219954,7/25/18,7,Jul,3,2018
8026,1447219953,10/23/18,10,Oct,4,2018
8027,1447284492,9/8/18,9,Sep,3,2018
8028,1447243311,10/5/18,10,Oct,4,2018
8029,1447273497,6/6/18,6,Jun,2,2018
8030,1447371545,5/26/18,5,May,2,2018
8031,1447328087,10/23/18,10,Oct,4,2018
8032,1447304478,11/16/18,11,Nov,4,2018
8033,1447219957,1/30/18,1,Jan,1,2018
8034,1447322249,2/28/18,2,Feb,1,2018
8035,1447371519,6/1/18,6,Jun,2,2018
8036,1447376498,1/9/18,1,Jan,1,2018
8037,1447286457,3/8/18,3,Mar,1,2018
8038,1447350389,3/15/18,3,Mar,1,2018
8039,1447269494,3/27/18,3,Mar,1,2018
8040,1447288283,2/6/18,2,Feb,1,2018
8041,1447231113,1/18/18,1,Jan,1,2018
8042,1447209562,4/23/18,4,Apr,2,2018
8043,1447392939,1/28/18,1,Jan,1,2018
8044,1447231157,2/17/18,2,Feb,1,2018
8045,1447359790,3/1/18,3,Mar,1,2018
8046,1447304484,10/16/18,10,Oct,4,2018
8047,1447261909,6/29/18,6,Jun,2,2018
8048,1447201692,12/24/18,12,Dec,4,2018
8049,1447182849,7/26/18,7,Jul,3,2018
8050,1447204816,5/19/18,5,May,2,2018
8051,1447219750,3/26/18,3,Mar,1,2018
8052,1447223869,6/30/18,6,Jun,2,2018
8053,1447264564,4/3/18,4,Apr,2,2018
8054,1447162473,2/19/18,2,Feb,1,2018
8055,1447317246,2/11/18,2,Feb,1,2018
8056,1447339826,6/22/18,6,Jun,2,2018
8057,1447162475,6/14/18,6,Jun,2,2018
8058,1447278595,7/8/18,7,Jul,3,2018
8059,1447298057,10/21/18,10,Oct,4,2018
8060,1447343088,4/8/18,4,Apr,2,2018
8061,1447205063,4/10/18,4,Apr,2,2018
8062,1447152911,8/29/18,8,Aug,3,2018
8063,1447339828,3/1/18,3,Mar,1,2018
8064,1447137128,10/29/18,10,Oct,4,2018
8065,1447137143,9/5/18,9,Sep,3,2018
8066,1447182912,3/11/18,3,Mar,1,2018
8067,1447269562,12/10/18,12,Dec,4,2018
8068,1447182786,3/10/18,3,Mar,1,2018
8069,1447182913,3/24/18,3,Mar,1,2018
8070,1447137129,12/2/18,12,Dec,4,2018
8071,1447162476,12/30/18,12,Dec,4,2018
8072,1447145414,3/4/18,3,Mar,1,2018
8073,1447299554,11/8/18,11,Nov,4,2018
8074,1447137144,2/28/18,2,Feb,1,2018
8075,1447221486,5/13/18,5,May,2,2018
8076,1447179704,8/19/18,8,Aug,3,2018
8077,1447144799,6/23/18,6,Jun,2,2018
8078,1447264806,6/27/18,6,Jun,2,2018
8079,1447236688,12/6/18,12,Dec,4,2018
8080,1447203791,4/9/18,4,Apr,2,2018
8081,1447339827,4/15/18,4,Apr,2,2018
8082,1447320862,3/20/18,3,Mar,1,2018
8083,1447205314,4/4/18,4,Apr,2,2018
8084,1447361729,7/23/18,7,Jul,3,2018
8085,1447162474,5/27/18,5,May,2,2018
8086,1447320808,5/8/18,5,May,2,2018
8087,1447280563,9/27/18,9,Sep,3,2018
8088,1447144800,5/25/18,5,May,2,2018
8089,1447182914,3/8/18,3,Mar,1,2018
8090,1447366067,6/6/18,6,Jun,2,2018
8091,1447381544,4/23/18,4,Apr,2,2018
8092,1447244994,11/20/18,11,Nov,4,2018
8093,1447286554,5/21/18,5,May,2,2018
8094,1447204815,8/17/18,8,Aug,3,2018
8095,1447359791,12/28/18,12,Dec,4,2018
8096,1447407040,5/25/18,5,May,2,2018
8097,1447212884,11/26/18,11,Nov,4,2018
8098,1447281689,3/20/18,3,Mar,1,2018
8099,1447236977,1/30/18,1,Jan,1,2018
8100,1447344842,7/7/18,7,Jul,3,2018
8101,1447209558,4/10/18,4,Apr,2,2018
8102,1447269560,8/20/18,8,Aug,3,2018
8103,1447366387,8/7/18,8,Aug,3,2018
8104,1447269524,12/10/18,12,Dec,4,2018
8105,1447261966,6/6/18,6,Jun,2,2018
8106,1447240552,7/15/18,7,Jul,3,2018
8107,1447407044,2/28/18,2,Feb,1,2018
8108,1447231172,2/13/18,2,Feb,1,2018
8109,1447208217,10/13/18,10,Oct,4,2018
8110,1447344843,6/17/18,6,Jun,2,2018
8111,1447231114,11/1/18,11,Nov,4,2018
8112,1447286556,3/20/18,3,Mar,1,2018
8113,1447381545,1/21/18,1,Jan,1,2018
8114,1447231086,4/15/18,4,Apr,2,2018
8115,1447359792,3/20/18,3,Mar,1,2018
8116,1447208069,8/26/18,8,Aug,3,2018
8117,1447261967,6/9/18,6,Jun,2,2018
8118,1447281690,5/18/18,5,May,2,2018
8119,1447407041,7/24/18,7,Jul,3,2018
8120,1447240550,4/1/18,4,Apr,2,2018
8121,1447322279,7/23/18,7,Jul,3,2018
8122,1447381546,2/6/18,2,Feb,1,2018
8123,1447240519,8/30/18,8,Aug,3,2018
8124,1447240528,6/15/18,6,Jun,2,2018
8125,1447240518,2/25/18,2,Feb,1,2018
8126,1447269754,12/1/18,12,Dec,4,2018
8127,1447141620,11/13/18,11,Nov,4,2018
8128,1447269756,6/25/18,6,Jun,2,2018
8129,1447157931,5/26/18,5,May,2,2018
8130,1447269757,6/30/18,6,Jun,2,2018
8131,1447257016,8/11/18,8,Aug,3,2018
8132,1447257021,11/23/18,11,Nov,4,2018
8133,1447352382,1/24/18,1,Jan,1,2018
8134,1447178044,12/21/18,12,Dec,4,2018
8135,1447178041,7/2/18,7,Jul,3,2018
8136,1447362529,6/14/18,6,Jun,2,2018
8137,1447362520,7/14/18,7,Jul,3,2018
8138,1447353751,1/9/18,1,Jan,1,2018
8139,1447322226,1/19/18,1,Jan,1,2018
8140,1447396702,7/31/18,7,Jul,3,2018
8141,1447178045,5/24/18,5,May,2,2018
8142,1447396760,8/29/18,8,Aug,3,2018
8143,1447340542,10/2/18,10,Oct,4,2018
8144,1447214721,5/5/18,5,May,2,2018
8145,1447184227,4/28/18,4,Apr,2,2018
8146,1447194682,6/2/18,6,Jun,2,2018
8147,1447191717,12/31/18,12,Dec,4,2018
8148,1447297956,10/6/18,10,Oct,4,2018
8149,1447240715,1/11/18,1,Jan,1,2018
8150,1447180472,5/13/18,5,May,2,2018
8151,1447396750,5/31/18,5,May,2,2018
8152,1447191716,1/1/18,1,Jan,1,2018
8153,1447297983,7/27/18,7,Jul,3,2018
8154,1447384448,4/30/18,4,Apr,2,2018
8155,1447145152,5/22/18,5,May,2,2018
8156,1447261789,9/3/18,9,Sep,3,2018
8157,1447340640,8/25/18,8,Aug,3,2018
8158,1447384176,1/3/18,1,Jan,1,2018
8159,1447261808,3/8/18,3,Mar,1,2018
8160,1447322567,10/25/18,10,Oct,4,2018
8161,1447353779,9/1/18,9,Sep,3,2018
8162,1447208920,5/19/18,5,May,2,2018
8163,1447332229,3/17/18,3,Mar,1,2018
8164,1447369671,10/5/18,10,Oct,4,2018
8165,1447344592,9/11/18,9,Sep,3,2018
8166,1447340556,1/29/18,1,Jan,1,2018
8167,1447362501,9/28/18,9,Sep,3,2018
8168,1447352567,12/24/18,12,Dec,4,2018
8169,1447384102,1/8/18,1,Jan,1,2018
8170,1447362620,8/15/18,8,Aug,3,2018
8171,1447147787,3/4/18,3,Mar,1,2018
8172,1447147821,12/22/18,12,Dec,4,2018
8173,1447163762,9/1/18,9,Sep,3,2018
8174,1447322572,11/12/18,11,Nov,4,2018
8175,1447180635,11/12/18,11,Nov,4,2018
8176,1447396840,10/24/18,10,Oct,4,2018
8177,1447221649,10/23/18,10,Oct,4,2018
8178,1447250706,9/24/18,9,Sep,3,2018
8179,1447187332,8/15/18,8,Aug,3,2018
8180,1447160066,9/22/18,9,Sep,3,2018
8181,1447318769,4/24/18,4,Apr,2,2018
8182,1447299520,10/23/18,10,Oct,4,2018
8183,1447390561,10/12/18,10,Oct,4,2018
8184,1447344605,8/13/18,8,Aug,3,2018
8185,1447335995,11/7/18,11,Nov,4,2018
8186,1447238282,11/2/18,11,Nov,4,2018
8187,1447379143,7/8/18,7,Jul,3,2018
8188,1447313926,7/19/18,7,Jul,3,2018
8189,1447278561,3/14/18,3,Mar,1,2018
8190,1447223762,10/31/18,10,Oct,4,2018
8191,1447223774,6/13/18,6,Jun,2,2018
8192,1447278594,8/24/18,8,Aug,3,2018
8193,1447223775,8/11/18,8,Aug,3,2018
8194,1447278562,8/14/18,8,Aug,3,2018
8195,1447223764,10/22/18,10,Oct,4,2018
8196,1447223763,10/22/18,10,Oct,4,2018
8197,1447288171,9/22/18,9,Sep,3,2018
8198,1447167332,2/11/18,2,Feb,1,2018
8199,1447211845,12/22/18,12,Dec,4,2018
8200,1447233244,8/28/18,8,Aug,3,2018
8201,1447334713,9/21/18,9,Sep,3,2018
8202,1447237031,8/18/18,8,Aug,3,2018
8203,1447387687,4/26/18,4,Apr,2,2018
8204,1447215339,12/16/18,12,Dec,4,2018
8205,1447364866,4/3/18,4,Apr,2,2018
8206,1447366455,6/23/18,6,Jun,2,2018
8207,1447403130,4/22/18,4,Apr,2,2018
8208,1447344917,9/22/18,9,Sep,3,2018
8209,1447318102,10/20/18,10,Oct,4,2018
8210,1447371674,5/23/18,5,May,2,2018
8211,1447364855,12/20/18,12,Dec,4,2018
8212,1447418073,5/26/18,5,May,2,2018
8213,1447348309,12/17/18,12,Dec,4,2018
8214,1447188652,4/2/18,4,Apr,2,2018
8215,1447379410,4/29/18,4,Apr,2,2018
8216,1447343148,5/13/18,5,May,2,2018
8217,1447247286,2/5/18,2,Feb,1,2018
8218,1447421551,9/8/18,9,Sep,3,2018
8219,1447251867,6/7/18,6,Jun,2,2018
8220,1447417706,7/2/18,7,Jul,3,2018
8221,1447350453,5/7/18,5,May,2,2018
8222,1447184529,5/31/18,5,May,2,2018
8223,1447395129,4/6/18,4,Apr,2,2018
8224,1447259916,12/27/18,12,Dec,4,2018
8225,1447169126,8/24/18,8,Aug,3,2018
8226,1447395144,8/25/18,8,Aug,3,2018
8227,1447189605,12/6/18,12,Dec,4,2018
8228,1447417776,10/27/18,10,Oct,4,2018
8229,1447259915,4/8/18,4,Apr,2,2018
8230,1447172340,3/31/18,3,Mar,1,2018
8231,1447259914,12/8/18,12,Dec,4,2018
8232,1447387688,7/1/18,7,Jul,3,2018
8233,1447201719,8/8/18,8,Aug,3,2018
8234,1447402661,5/22/18,5,May,2,2018
8235,1447326453,11/10/18,11,Nov,4,2018
8236,1447209742,4/7/18,4,Apr,2,2018
8237,1447410754,3/28/18,3,Mar,1,2018
8238,1447392664,2/3/18,2,Feb,1,2018
8239,1447390925,9/30/18,9,Sep,3,2018
8240,1447320865,6/1/18,6,Jun,2,2018
8241,1447412480,12/9/18,12,Dec,4,2018
8242,1447421570,5/22/18,5,May,2,2018
8243,1447254118,2/4/18,2,Feb,1,2018
8244,1447325846,11/30/18,11,Nov,4,2018
8245,1447250646,1/9/18,1,Jan,1,2018
8246,1447158063,5/31/18,5,May,2,2018
8247,1447316292,7/10/18,7,Jul,3,2018
8248,1447148726,4/5/18,4,Apr,2,2018
8249,1447243417,7/18/18,7,Jul,3,2018
8250,1447191652,3/31/18,3,Mar,1,2018
8251,1447169059,11/19/18,11,Nov,4,2018
8252,1447158008,5/10/18,5,May,2,2018
8253,1447350454,9/6/18,9,Sep,3,2018
8254,1447254117,7/29/18,7,Jul,3,2018
8255,1447175365,10/10/18,10,Oct,4,2018
8256,1447263399,7/12/18,7,Jul,3,2018
8257,1447413741,2/3/18,2,Feb,1,2018
8258,1447326452,6/11/18,6,Jun,2,2018
8259,1447189651,4/11/18,4,Apr,2,2018
8260,1447327010,7/22/18,7,Jul,3,2018
8261,1447211844,5/22/18,5,May,2,2018
8262,1447268288,5/6/18,5,May,2,2018
8263,1447189607,2/20/18,2,Feb,1,2018
8264,1447156752,4/24/18,4,Apr,2,2018
8265,1447348327,5/10/18,5,May,2,2018
8266,1447357738,3/20/18,3,Mar,1,2018
8267,1447148737,11/8/18,11,Nov,4,2018
8268,1447334714,11/17/18,11,Nov,4,2018
8269,1447250708,2/11/18,2,Feb,1,2018
8270,1447417692,12/11/18,12,Dec,4,2018
8271,1447193207,1/1/18,1,Jan,1,2018
8272,1447403873,2/13/18,2,Feb,1,2018
8273,1447288445,2/21/18,2,Feb,1,2018
8274,1447285603,6/4/18,6,Jun,2,2018
8275,1447245302,4/12/18,4,Apr,2,2018
8276,1447353257,3/20/18,3,Mar,1,2018
8277,1447243006,5/20/18,5,May,2,2018
8278,1447334715,4/19/18,4,Apr,2,2018
8279,1447322270,9/24/18,9,Sep,3,2018
8280,1447371588,12/7/18,12,Dec,4,2018
8281,1447300963,7/31/18,7,Jul,3,2018
8282,1447417820,11/28/18,11,Nov,4,2018
8283,1447259860,3/26/18,3,Mar,1,2018
8284,1447152024,5/24/18,5,May,2,2018
8285,1447240031,3/1/18,3,Mar,1,2018
8286,1447395154,7/14/18,7,Jul,3,2018
8287,1447163764,12/31/18,12,Dec,4,2018
8288,1447225252,6/11/18,6,Jun,2,2018
8289,1447189575,2/12/18,2,Feb,1,2018
8290,1447240038,7/23/18,7,Jul,3,2018
8291,1447153016,6/11/18,6,Jun,2,2018
8292,1447240032,11/7/18,11,Nov,4,2018
8293,1447371710,8/16/18,8,Aug,3,2018
8294,1447259861,8/14/18,8,Aug,3,2018
8295,1447185423,7/29/18,7,Jul,3,2018
8296,1447139281,11/19/18,11,Nov,4,2018
8297,1447302328,2/19/18,2,Feb,1,2018
8298,1447318098,2/17/18,2,Feb,1,2018
8299,1447168473,12/11/18,12,Dec,4,2018
8300,1447252591,10/22/18,10,Oct,4,2018
8301,1447241501,9/24/18,9,Sep,3,2018
8302,1447330381,9/11/18,9,Sep,3,2018
8303,1447412497,10/26/18,10,Oct,4,2018
8304,1447348349,6/1/18,6,Jun,2,2018
8305,1447152950,8/11/18,8,Aug,3,2018
8306,1447162465,7/13/18,7,Jul,3,2018
8307,1447351636,12/20/18,12,Dec,4,2018
8308,1447418129,5/26/18,5,May,2,2018
8309,1447184532,10/6/18,10,Oct,4,2018
8310,1447191387,3/26/18,3,Mar,1,2018
8311,1447209787,1/1/18,1,Jan,1,2018
8312,1447348350,4/21/18,4,Apr,2,2018
8313,1447351635,4/16/18,4,Apr,2,2018
8314,1447211501,12/30/18,12,Dec,4,2018
8315,1447182892,2/6/18,2,Feb,1,2018
8316,1447189652,7/2/18,7,Jul,3,2018
8317,1447231242,10/1/18,10,Oct,4,2018
8318,1447161697,12/19/18,12,Dec,4,2018
8319,1447254119,4/26/18,4,Apr,2,2018
8320,1447247288,10/5/18,10,Oct,4,2018
8321,1447169091,8/7/18,8,Aug,3,2018
8322,1447237016,8/4/18,8,Aug,3,2018
8323,1447174490,7/16/18,7,Jul,3,2018
8324,1447373534,2/6/18,2,Feb,1,2018
8325,1447162470,3/16/18,3,Mar,1,2018
8326,1447232795,11/1/18,11,Nov,4,2018
8327,1447259917,10/5/18,10,Oct,4,2018
8328,1447348351,3/19/18,3,Mar,1,2018
8329,1447297328,5/14/18,5,May,2,2018
8330,1447244900,6/5/18,6,Jun,2,2018
8331,1447348352,10/15/18,10,Oct,4,2018
8332,1447239999,5/6/18,5,May,2,2018
8333,1447348353,6/25/18,6,Jun,2,2018
8334,1447390917,3/3/18,3,Mar,1,2018
8335,1447288185,4/1/18,4,Apr,2,2018
8336,1447387032,8/22/18,8,Aug,3,2018
8337,1447252547,2/11/18,2,Feb,1,2018
8338,1447239998,2/27/18,2,Feb,1,2018
8339,1447286037,10/16/18,10,Oct,4,2018
8340,1447268292,10/28/18,10,Oct,4,2018
8341,1447148306,7/24/18,7,Jul,3,2018
8342,1447340787,6/14/18,6,Jun,2,2018
8343,1447251049,4/25/18,4,Apr,2,2018
8344,1447154200,5/24/18,5,May,2,2018
8345,1447168477,4/26/18,4,Apr,2,2018
8346,1447154202,3/24/18,3,Mar,1,2018
8347,1447241505,1/16/18,1,Jan,1,2018
8348,1447302326,4/22/18,4,Apr,2,2018
8349,1447161688,1/27/18,1,Jan,1,2018
8350,1447340780,12/6/18,12,Dec,4,2018
8351,1447350449,1/4/18,1,Jan,1,2018
8352,1447248249,6/21/18,6,Jun,2,2018
8353,1447328234,4/8/18,4,Apr,2,2018
8354,1447168474,9/3/18,9,Sep,3,2018
8355,1447318094,2/16/18,2,Feb,1,2018
8356,1447325824,2/25/18,2,Feb,1,2018
8357,1447185422,7/31/18,7,Jul,3,2018
8358,1447318873,9/4/18,9,Sep,3,2018
8359,1447349669,6/26/18,6,Jun,2,2018
8360,1447344874,3/11/18,3,Mar,1,2018
8361,1447251051,11/20/18,11,Nov,4,2018
8362,1447148657,2/13/18,2,Feb,1,2018
8363,1447364868,8/31/18,8,Aug,3,2018
8364,1447254092,5/19/18,5,May,2,2018
8365,1447288237,4/2/18,4,Apr,2,2018
8366,1447214683,10/30/18,10,Oct,4,2018
8367,1447194439,5/1/18,5,May,2,2018
8368,1447313848,6/8/18,6,Jun,2,2018
8369,1447365874,8/9/18,8,Aug,3,2018
8370,1447200240,10/22/18,10,Oct,4,2018
8371,1447152186,6/7/18,6,Jun,2,2018
8372,1447362177,10/9/18,10,Oct,4,2018
8373,1447181101,4/2/18,4,Apr,2,2018
8374,1447160056,7/27/18,7,Jul,3,2018
8375,1447183919,1/29/18,1,Jan,1,2018
8376,1447154919,4/27/18,4,Apr,2,2018
8377,1447152187,4/17/18,4,Apr,2,2018
8378,1447160055,6/3/18,6,Jun,2,2018
8379,1447196820,10/9/18,10,Oct,4,2018
8380,1447175904,7/23/18,7,Jul,3,2018
8381,1447154920,12/22/18,12,Dec,4,2018
8382,1447183918,5/4/18,5,May,2,2018
8383,1447142777,8/13/18,8,Aug,3,2018
8384,1447160057,4/13/18,4,Apr,2,2018
8385,1447158652,4/11/18,4,Apr,2,2018
8386,1447214684,9/12/18,9,Sep,3,2018
8387,1447352395,1/16/18,1,Jan,1,2018
8388,1447352394,9/1/18,9,Sep,3,2018
8389,1447269755,2/1/18,2,Feb,1,2018
8390,1447329902,8/29/18,8,Aug,3,2018
8391,1447142645,1/15/18,1,Jan,1,2018
8392,1447352396,7/21/18,7,Jul,3,2018
8393,1447147786,8/25/18,8,Aug,3,2018
8394,1447250740,3/21/18,3,Mar,1,2018
8395,1447195004,8/24/18,8,Aug,3,2018
8396,1447396755,3/4/18,3,Mar,1,2018
8397,1447318622,1/2/18,1,Jan,1,2018
8398,1447278435,9/15/18,9,Sep,3,2018
8399,1447278425,12/8/18,12,Dec,4,2018
8400,1447200301,1/3/18,1,Jan,1,2018
8401,1447195003,12/22/18,12,Dec,4,2018
8402,1447340651,4/17/18,4,Apr,2,2018
8403,1447297960,4/20/18,4,Apr,2,2018
8404,1447250739,1/26/18,1,Jan,1,2018
